imdb_id,budget,revenue,certification,original_language
tt0324625,0.0,0.0,,es
tt0324952,0.0,0.0,,en
tt0324957,0.0,0.0,,en
tt0324992,0.0,0.0,,en
tt0325005,5000000.0,340312.0,,ru
tt0325007,0.0,0.0,,en
tt0325011,0.0,0.0,,it
tt0325015,0.0,0.0,,en
tt0325043,0.0,0.0,,en
tt0325055,7000000.0,10000000.0,R,en
tt0325123,10000000.0,0.0,R,en
tt0325165,0.0,0.0,,ko
tt0325170,0.0,0.0,,en
tt0325174,0.0,0.0,,cn
tt0325181,0.0,0.0,,cn
tt0325214,0.0,0.0,R,en
tt0325233,0.0,0.0,,en
tt0325258,0.0,0.0,PG-13,en
tt0325352,0.0,0.0,PG-13,en
tt0325360,0.0,0.0,,en
tt0325537,35200000.0,37788200.0,PG-13,en
tt0325591,0.0,0.0,,en
tt0325596,8800000.0,72962.0,,en
tt0325651,0.0,0.0,,en
tt0325655,10706100.0,1766760.0,R,cn
tt0325661,0.0,0.0,,en
tt0325703,95000000.0,160099000.0,PG-13,en
tt0325710,140000000.0,456759000.0,R,en
tt0325713,0.0,0.0,,de
tt0325730,0.0,0.0,,en
tt0325733,0.0,0.0,,de
tt0325734,0.0,0.0,,de
tt0325743,0.0,0.0,,ko
tt0325758,0.0,0.0,NR,en
tt0325761,0.0,0.0,,en
tt0325805,62000000.0,65565700.0,PG-13,en
tt0325948,0.0,598000.0,,fr
tt0325950,0.0,0.0,R,en
tt0325957,1.0,0.0,R,en
tt0325968,0.0,0.0,,en
tt0325980,140000000.0,655011000.0,PG-13,en
tt0325988,0.0,0.0,,en
tt0325992,0.0,0.0,,en
tt0326009,0.0,0.0,,en
tt0326065,0.0,0.0,R,en
tt0326095,0.0,0.0,,en
tt0326148,0.0,0.0,,en
tt0326177,0.0,0.0,,en
tt0326194,0.0,0.0,,en
tt0326208,0.0,31651.0,R,en
tt0326292,0.0,0.0,,en
tt0326306,0.0,0.0,G,en
tt0326357,0.0,0.0,,es
tt0326367,0.0,0.0,,en
tt0326412,0.0,0.0,,en
tt0326429,0.0,0.0,,de
tt0326441,0.0,0.0,,ko
tt0326450,1300000.0,809000.0,,ru
tt0326526,0.0,0.0,,en
tt0326664,0.0,0.0,PG-13,en
tt0326716,0.0,0.0,NR,en
tt0326722,0.0,25049.0,,hi
tt0326745,0.0,0.0,,hi
tt0326749,0.0,0.0,,es
tt0326756,0.0,0.0,,en
tt0326769,24000000.0,23510600.0,PG-13,en
tt0326773,0.0,0.0,,ja
tt0326791,0.0,0.0,,en
tt0326806,500000.0,243347.0,R,en
tt0326828,13000000.0,574672.0,R,en
tt0326835,0.0,0.0,R,en
tt0326856,40000000.0,0.0,PG-13,en
tt0326900,17000000.0,0.0,PG,en
tt0326905,80000000.0,10166500.0,R,en
tt0326965,0.0,0.0,PG-13,en
tt0326976,0.0,0.0,,en
tt0326977,0.0,0.0,R,it
tt0327036,3000000.0,19184000.0,,en
tt0327056,25000000.0,156822000.0,R,en
tt0327084,80000000.0,343397000.0,PG,en
tt0327116,0.0,0.0,PG-13,en
tt0327137,0.0,0.0,PG,en
tt0327153,0.0,0.0,NR,en
tt0327162,90000000.0,102000000.0,PG-13,en
tt0327169,0.0,0.0,,ko
tt0327201,0.0,0.0,,pt
tt0327210,0.0,0.0,PG,en
tt0327247,40000000.0,26155800.0,PG-13,en
tt0327259,0.0,0.0,,fr
tt0327387,0.0,0.0,,en
tt0327389,0.0,0.0,,nl
tt0327408,0.0,0.0,,hi
tt0327409,7000000.0,0.0,R,en
tt0327437,110000000.0,72178900.0,PG,en
tt0327455,0.0,0.0,,en
tt0327498,0.0,0.0,PG,fr
tt0327546,0.0,0.0,,it
tt0327554,100000000.0,82102400.0,PG-13,en
tt0327582,0.0,0.0,,en
tt0327594,0.0,0.0,,en
tt0327597,60000000.0,124596000.0,PG,en
tt0327643,0.0,0.0,R,en
tt0327665,0.0,0.0,,en
tt0327679,31000000.0,27388800.0,PG,en
tt0327717,0.0,0.0,,nl
tt0327730,0.0,0.0,,ja
tt0327753,0.0,76901.0,,en
tt0327767,0.0,0.0,,ko
tt0327770,0.0,0.0,NR,en
tt0327850,85000000.0,80916500.0,PG-13,en
tt0327919,0.0,0.0,PG,en
tt0327920,0.0,0.0,,en
tt0327940,0.0,0.0,,en
tt0328031,0.0,0.0,R,en
tt0328033,0.0,0.0,,en
tt0328077,1000000.0,0.0,,en
tt0328078,0.0,0.0,,en
tt0328099,15000000.0,34000000.0,PG-13,en
tt0328107,70000000.0,130294000.0,R,en
tt0328121,0.0,0.0,PG,en
tt0328179,0.0,0.0,,en
tt0328226,0.0,0.0,NR,en
tt0328316,0.0,0.0,,pt
tt0328349,0.0,0.0,,ar
tt0328390,0.0,0.0,R,en
tt0328420,0.0,0.0,,en
tt0328432,0.0,0.0,,fi
tt0328499,0.0,0.0,NR,cs
tt0328509,0.0,0.0,,fr
tt0328515,0.0,0.0,,en
tt0328538,2000000.0,0.0,R,en
tt0328567,0.0,0.0,,en
tt0328569,0.0,0.0,,cn
tt0328570,0.0,0.0,,zh
tt0328589,18000000.0,58878700.0,PG-13,en
tt0328622,0.0,0.0,,ja
tt0328671,0.0,0.0,,hi
tt0328675,0.0,0.0,,ko
tt0328720,0.0,0.0,NR,en
tt0328802,0.0,0.0,,en
tt0328808,0.0,0.0,,en
tt0328828,55000000.0,231449000.0,,en
tt0328844,0.0,1219600.0,,da
tt0328868,0.0,0.0,,en
tt0328875,0.0,0.0,R,en
tt0328880,128000000.0,250398000.0,G,en
tt0328899,0.0,0.0,,en
tt0328901,0.0,0.0,,de
tt0328913,0.0,0.0,,en
tt0328955,0.0,0.0,,fr
tt0328962,0.0,2744250.0,,en
tt0328993,0.0,0.0,R,en
tt0329002,0.0,0.0,,el
tt0329028,19000000.0,39267500.0,PG-13,en
tt0329030,0.0,12.0,PG,en
tt0329042,0.0,0.0,,it
tt0329045,0.0,0.0,,fr
tt0329088,0.0,0.0,,fr
tt0329101,30000000.0,116643000.0,R,en
tt0329111,0.0,0.0,,fr
tt0329112,0.0,0.0,,en
tt0329162,0.0,0.0,,en
tt0329177,0.0,0.0,,ja
tt0329216,8.0,0.0,R,en
tt0329232,0.0,0.0,,en
tt0329276,0.0,0.0,,en
tt0329297,0.0,0.0,,en
tt0329321,0.0,0.0,,en
tt0329330,0.0,0.0,,es
tt0329347,0.0,0.0,,fa
tt0329354,0.0,0.0,,en
tt0329355,0.0,0.0,,en
tt0329380,0.0,0.0,,da
tt0329388,0.0,11576400.0,,fr
tt0329393,0.0,0.0,,en
tt0329468,0.0,0.0,,it
tt0329485,0.0,0.0,,fr
tt0329502,0.0,0.0,,en
tt0329508,3500000.0,0.0,,en
tt0329539,0.0,0.0,,en
tt0329560,0.0,0.0,,fa
tt0329575,87000000.0,148336000.0,PG-13,en
tt0329589,0.0,0.0,PG,en
tt0329691,40000000.0,46546200.0,,en
tt0329701,0.0,0.0,,en
tt0329706,0.0,0.0,,fr
tt0329717,75000000.0,51142700.0,PG-13,en
tt0329767,0.0,0.0,,da
tt0329768,0.0,0.0,,en
tt0329774,60000000.0,71073900.0,PG-13,en
tt0329777,0.0,0.0,,cn
tt0329784,0.0,0.0,,cn
tt0329792,0.0,0.0,,cn
tt0329794,0.0,0.0,,pl
tt0329954,0.0,0.0,NR,en
tt0330009,0.0,0.0,,en
tt0330039,0.0,0.0,,en
tt0330065,0.0,0.0,,en
tt0330069,0.0,604856.0,PG-13,en
tt0330082,0.0,0.0,,en
tt0330088,500000.0,0.0,,en
tt0330094,0.0,0.0,,en
tt0330099,10000000.0,365734.0,NR,en
tt0330111,0.0,0.0,,en
tt0330136,0.0,0.0,PG,en
tt0330147,0.0,0.0,,ja
tt0330175,0.0,0.0,PG-13,en
tt0330187,0.0,0.0,,en
tt0330193,5200000.0,355974.0,,fr
tt0330203,0.0,0.0,,en
tt0330220,100000.0,0.0,R,en
tt0330229,0.0,0.0,,ja
tt0330242,0.0,0.0,,en
tt0330243,0.0,0.0,,pl
tt0330316,0.0,0.0,,ko
tt0330333,0.0,0.0,R,en
tt0330342,0.0,0.0,,tl
tt0330373,150000000.0,895921000.0,PG-13,en
tt0330410,0.0,0.0,,en
tt0330501,0.0,0.0,,ja
tt0330568,0.0,0.0,,fr
tt0330582,0.0,0.0,,en
tt0330597,0.0,0.0,R,en
tt0330602,4361900.0,3031800.0,R,en
tt0330620,0.0,0.0,,en
tt0330691,2600000.0,3368450.0,,it
tt0330702,0.0,11837000.0,,it
tt0330720,0.0,0.0,,en
tt0330734,0.0,0.0,PG,en
tt0330775,0.0,0.0,,fr
tt0330793,33000000.0,54700100.0,R,en
tt0330796,0.0,0.0,,cn
tt0330802,2000000.0,0.0,,fi
tt0330842,0.0,0.0,,zh
tt0330843,3000000.0,12000000.0,,hi
tt0330889,0.0,0.0,,he
tt0330896,400000.0,0.0,R,en
tt0330904,0.0,0.0,,ja
tt0330911,0.0,0.0,,sv
tt0330972,0.0,0.0,,en
tt0330989,0.0,0.0,,sv
tt0330994,0.0,0.0,,it
tt0331040,0.0,0.0,,en
tt0331041,0.0,0.0,,fi
tt0331042,0.0,0.0,,en
tt0331068,0.0,0.0,,en
tt0331072,0.0,0.0,R,en
tt0331079,0.0,0.0,,en
tt0331080,0.0,0.0,,de
tt0331097,0.0,0.0,,en
tt0331175,0.0,0.0,,en
tt0331193,0.0,0.0,,id
tt0331231,0.0,0.0,,de
tt0331262,0.0,0.0,,en
tt0331282,200000.0,286000.0,,sr
tt0331312,0.0,0.0,,en
tt0331314,0.0,0.0,PG,en
tt0331334,1000000.0,0.0,NR,en
tt0331338,0.0,0.0,,en
tt0331370,0.0,0.0,,es
tt0331441,0.0,0.0,,en
tt0331464,0.0,0.0,,en
tt0331466,0.0,0.0,,en
tt0331468,0.0,29119400.0,R,en
tt0331472,0.0,0.0,,cn
tt0331487,0.0,0.0,,en
tt0331509,30000000.0,0.0,G,en
tt0331525,0.0,0.0,,en
tt0331611,0.0,0.0,,en
tt0331621,0.0,0.0,,ta
tt0331632,80000000.0,181467000.0,,en
tt0331639,0.0,0.0,,hi
tt0331701,0.0,0.0,,es
tt0331811,6000000.0,0.0,R,en
tt0331851,0.0,0.0,,hi
tt0331906,0.0,0.0,,ja
tt0331933,40000000.0,21577600.0,PG-13,en
tt0331952,0.0,12520800.0,,en
tt0331953,8500000.0,5001660.0,R,en
tt0331997,0.0,0.0,,en
tt0332047,10000000.0,0.0,PG-13,en
tt0332129,0.0,0.0,,en
tt0332136,532673.0,3000000.0,PG-13,en
tt0332167,0.0,0.0,,en
tt0332220,0.0,0.0,,en
tt0332260,0.0,0.0,,ko
tt0332280,29000000.0,115603000.0,PG-13,en
tt0332281,0.0,0.0,,en
tt0332285,0.0,0.0,PG-13,en
tt0332318,0.0,0.0,,en
tt0332322,0.0,0.0,,en
tt0332375,0.0,0.0,PG-13,en
tt0332379,35000000.0,131096000.0,PG-13,en
tt0332381,0.0,0.0,,is
tt0332422,0.0,0.0,PG-13,en
tt0332452,175000000.0,497410000.0,R,en
tt0332536,0.0,0.0,,es
tt0332569,0.0,0.0,,mk
tt0332604,0.0,0.0,,en
tt0332605,2500000.0,57862.0,,ru
tt0332617,0.0,0.0,,en
tt0332618,0.0,0.0,,en
tt0332636,0.0,0.0,,en
tt0332658,5000000.0,4856300.0,R,en
tt0332699,0.0,0.0,,en
tt0332702,0.0,0.0,,hr
tt0332712,12000000.0,18490400.0,PG-13,en
tt0332716,0.0,0.0,,en
tt0332720,0.0,0.0,,en
tt0332766,0.0,0.0,,hi
tt0332831,0.0,0.0,,zh
tt0332834,0.0,0.0,,fa
tt0333089,0.0,0.0,,it
tt0333399,0.0,0.0,,fa
tt0333645,0.0,0.0,,fa
tt0333694,0.0,0.0,,en
tt0333764,0.0,0.0,,zh
tt0333766,2500000.0,26781700.0,R,en
tt0333780,45000000.0,124915000.0,PG-13,en
tt0333814,0.0,0.0,,he
tt0333847,0.0,0.0,NR,en
tt0334029,0.0,0.0,,en
tt0334226,0.0,0.0,,bs
tt0334231,0.0,0.0,,en
tt0334237,0.0,0.0,,sl
tt0334405,0.0,0.0,,en
tt0334416,0.0,97000.0,R,en
tt0334430,0.0,0.0,,en
tt0334548,0.0,0.0,,en
tt0334574,0.0,0.0,,fr
tt0334725,0.0,0.0,,en
tt0334726,0.0,0.0,,ko
tt0334754,267005.0,0.0,,he
tt0335013,15000000.0,2281580.0,PG-13,en
tt0335053,0.0,0.0,,mn
tt0335057,0.0,0.0,NR,en
tt0335119,0.0,31466800.0,PG-13,en
tt0335121,25000000.0,30120700.0,PG-13,en
tt0335126,0.0,0.0,G,en
tt0335245,35000000.0,76700000.0,R,en
tt0335266,4000000.0,119724000.0,R,en
tt0335345,30000000.0,611899000.0,R,en
tt0335351,0.0,0.0,,en
tt0335426,0.0,0.0,,sr
tt0335438,60000000.0,170269000.0,PG-13,en
tt0335559,17000000.0,16980100.0,PG-13,en
tt0335563,5000000.0,2466440.0,R,en
tt0335596,0.0,0.0,,en
tt0336151,0.0,0.0,,ar
tt0336218,0.0,0.0,,es
tt0336392,0.0,0.0,,ca
tt0336564,0.0,0.0,,tl
tt0336678,0.0,0.0,,ko
tt0337024,0.0,0.0,,ja
tt0337081,0.0,0.0,,en
tt0337103,0.0,40152100.0,,fr
tt0337563,37000000.0,96455700.0,PG-13,en
tt0337564,0.0,0.0,,pt
tt0337573,1900000.0,891133.0,NC-17,de
tt0337574,0.0,0.0,,it
tt0337578,0.0,4800000.0,,hi
tt0337579,18000000.0,65070400.0,PG-13,en
tt0337584,0.0,0.0,NR,en
tt0337585,0.0,0.0,R,en
tt0337592,0.0,21964100.0,PG-13,en
tt0337595,0.0,0.0,,en
tt0337598,0.0,0.0,,en
tt0337609,0.0,0.0,R,en
tt0337610,6000000.0,0.0,R,en
tt0337619,0.0,0.0,,en
tt0337626,0.0,0.0,,en
tt0337628,0.0,0.0,,es
tt0337631,0.0,0.0,R,en
tt0337632,0.0,0.0,PG,en
tt0337633,0.0,0.0,,hi
tt0337639,0.0,0.0,,en
tt0337640,500000.0,0.0,R,en
tt0337646,0.0,0.0,,fr
tt0337656,2500000.0,0.0,R,en
tt0337659,0.0,0.0,,en
tt0337660,0.0,0.0,,en
tt0337663,600000.0,0.0,,en
tt0337678,0.0,0.0,,it
tt0337692,25000000.0,8784320.0,R,en
tt0337697,0.0,0.0,PG,en
tt0337708,0.0,0.0,,en
tt0337711,25000000.0,55443000.0,PG,en
tt0337717,0.0,0.0,R,en
tt0337721,0.0,0.0,,en
tt0337728,0.0,0.0,PG-13,en
tt0337733,0.0,0.0,,it
tt0337735,0.0,0.0,,en
tt0337738,0.0,0.0,,en
tt0337741,80000000.0,266729000.0,PG-13,en
tt0337744,0.0,41176.0,,en
tt0337857,700000.0,0.0,,en
tt0337868,0.0,38.0,,en
tt0337876,20000000.0,0.0,R,en
tt0337879,0.0,48000.0,R,en
tt0337881,5000000.0,0.0,R,en
tt0337887,2000000.0,0.0,PG-13,en
tt0337899,0.0,0.0,,en
tt0337902,0.0,0.0,,en
tt0337909,10000000.0,96542100.0,PG-13,en
tt0337910,0.0,0.0,,en
tt0337917,18000000.0,16702900.0,PG,en
tt0337919,0.0,0.0,,en
tt0337921,25000000.0,56422700.0,PG-13,en
tt0337923,0.0,0.0,,en
tt0337942,500000.0,0.0,,en
tt0337943,0.0,0.0,,en
tt0337960,0.0,0.0,PG-13,en
tt0337961,0.0,31046.0,R,fr
tt0337971,0.0,0.0,,hi
tt0337972,0.0,0.0,,en
tt0337976,0.0,0.0,,en
tt0337978,110000000.0,383531000.0,PG-13,en
tt0337996,0.0,0.0,R,en
tt0338013,20000000.0,72258100.0,R,en
tt0338040,0.0,0.0,,de
tt0338042,0.0,0.0,,en
tt0338075,0.0,0.0,PG-13,en
tt0338077,6000000.0,5141170.0,PG-13,en
tt0338085,0.0,0.0,,fi
tt0338094,90000000.0,182290000.0,PG,en
tt0338095,0.0,6291960.0,R,fr
tt0338096,25000000.0,27685000.0,PG-13,en
tt0338097,0.0,0.0,R,en
tt0338133,0.0,0.0,,en
tt0338135,8000000.0,3432340.0,,fr
tt0338151,0.0,0.0,,sr
tt0338159,6200000.0,0.0,,en
tt0338163,0.0,0.0,,en
tt0338177,0.0,0.0,R,en
tt0338187,0.0,0.0,,en
tt0338188,60000000.0,38364300.0,R,en
tt0338216,55000000.0,8461690.0,PG-13,en
tt0338280,0.0,0.0,,en
tt0338294,250000.0,0.0,,en
tt0338309,0.0,528245.0,NR,sv
tt0338325,20000000.0,16605800.0,R,en
tt0338326,0.0,0.0,,en
tt0338337,60000000.0,95427500.0,PG-13,en
tt0338348,165000000.0,310634000.0,G,en
tt0338357,0.0,0.0,,en
tt0338418,0.0,0.0,,da
tt0338419,0.0,0.0,,en
tt0338427,10284500.0,11588200.0,R,en
tt0338437,0.0,0.0,,sr
tt0338443,0.0,0.0,,en
tt0338459,38000000.0,197012000.0,PG,en
tt0338466,55000000.0,65784500.0,PG-13,en
tt0338467,0.0,0.0,R,en
tt0338470,0.0,0.0,,en
tt0338475,368445.0,0.0,NR,en
tt0338477,0.0,0.0,,hi
tt0338495,1000000.0,0.0,,en
tt0338497,0.0,0.0,NR,en
tt0338512,74500000.0,62172000.0,PG,en
tt0338526,160000000.0,300257000.0,PG-13,en
tt0338535,0.0,0.0,,sr
tt0338543,0.0,0.0,,en
tt0338552,3000000.0,0.0,,en
tt0338554,0.0,0.0,R,en
tt0338564,125000.0,8708930.0,R,cn
tt0338679,0.0,0.0,,en
tt0338706,0.0,0.0,NR,en
tt0338726,0.0,0.0,R,en
tt0338751,110000000.0,213700000.0,PG-13,en
tt0338754,0.0,0.0,,en
tt0338763,9080000.0,14902600.0,NR,ja
tt0338769,0.0,0.0,,en
tt0338789,300000.0,0.0,,ro
tt0338791,0.0,0.0,R,en
tt0338812,0.0,0.0,R,en
tt0338817,0.0,0.0,,en
tt0338828,0.0,0.0,,fr
tt0338977,0.0,0.0,,fr
tt0338988,0.0,0.0,NR,en
tt0339002,0.0,0.0,PG-13,en
tt0339034,12000000.0,4922170.0,PG,en
tt0339071,0.0,148047.0,R,en
tt0339072,0.0,0.0,,en
tt0339079,0.0,0.0,,en
tt0339091,0.0,0.0,,en
tt0339135,17000000.0,293671.0,R,en
tt0339147,0.0,371396.0,R,en
tt0339192,0.0,0.0,,en
tt0339204,0.0,0.0,,fr
tt0339209,0.0,0.0,NR,en
tt0339291,140000000.0,209074000.0,PG,en
tt0339296,0.0,0.0,,en
tt0339334,20000000.0,0.0,,en
tt0339357,0.0,0.0,,fr
tt0339366,0.0,0.0,,he
tt0339385,0.0,0.0,,da
tt0339397,0.0,0.0,,hu
tt0339412,30000000.0,21800300.0,PG-13,en
tt0339419,800000.0,62852.0,,en
tt0339436,0.0,0.0,,en
tt0339450,0.0,0.0,,et
tt0339464,0.0,0.0,,cn
tt0339525,0.0,0.0,,fr
tt0339534,0.0,0.0,R,en
tt0339535,0.0,0.0,,sr
tt0339537,0.0,0.0,,en
tt0339579,0.0,73060.0,R,ja
tt0339607,0.0,0.0,R,en
tt0339638,0.0,0.0,R,en
tt0339642,3000000.0,0.0,PG-13,en
tt0339707,0.0,783544.0,,en
tt0339712,0.0,0.0,,en
tt0339714,0.0,0.0,R,ru
tt0339727,16000000.0,174318.0,R,en
tt0339736,4000000.0,0.0,,en
tt0339743,0.0,0.0,,en
tt0339770,0.0,0.0,,en
tt0339804,0.0,0.0,,en
tt0339824,0.0,0.0,,ko
tt0339827,0.0,0.0,R,en
tt0339831,0.0,0.0,,cn
tt0339840,0.0,0.0,R,en
tt0339847,0.0,0.0,,ja
tt0339918,0.0,0.0,R,en
tt0339921,0.0,0.0,NR,en
tt0340012,18000000.0,14339200.0,R,en
tt0340084,0.0,0.0,R,en
tt0340096,0.0,0.0,,en
tt0340099,0.0,0.0,,pt
tt0340103,0.0,0.0,PG-13,en
tt0340109,0.0,0.0,,en
tt0340110,400000.0,7888100.0,,en
tt0340137,0.0,0.0,,fr
tt0340161,0.0,0.0,NR,en
tt0340163,52000000.0,77944700.0,R,en
tt0340195,0.0,0.0,,ja
tt0340227,0.0,0.0,,ja
tt0340277,0.0,0.0,,en
tt0340280,0.0,0.0,,ja
tt0340320,0.0,0.0,,en
tt0340321,0.0,0.0,,en
tt0340336,0.0,0.0,,en
tt0340376,0.0,0.0,,en
tt0340377,500000.0,8679810.0,R,en
tt0340378,0.0,0.0,,en
tt0340468,0.0,217201.0,R,pt
tt0340855,8000000.0,60378600.0,R,en
tt0340883,0.0,0.0,,en
tt0340910,0.0,0.0,,ar
tt0340919,0.0,0.0,,en
tt0340951,0.0,0.0,,en
tt0341115,0.0,0.0,,en
tt0341216,0.0,0.0,,de
tt0341255,0.0,0.0,NR,en
tt0341284,0.0,0.0,,fi
tt0341376,0.0,0.0,,en
tt0341400,0.0,0.0,,zh
tt0341470,0.0,0.0,,ko
tt0341495,0.0,78340.0,R,cn
tt0341535,0.0,0.0,,ko
tt0341540,0.0,0.0,PG,en
tt0341546,0.0,0.0,R,en
tt0341555,0.0,0.0,NR,ko
tt0341569,0.0,0.0,,en
tt0341571,0.0,0.0,,en
tt0341573,0.0,0.0,,en
tt0341615,0.0,0.0,,en
tt0342012,0.0,0.0,,tr
tt0342040,0.0,0.0,,de
tt0342097,0.0,0.0,,pt
tt0342143,0.0,0.0,NR,en
tt0342150,0.0,0.0,R,en
tt0342151,0.0,0.0,,en
tt0342167,0.0,1628150.0,PG-13,en
tt0342172,0.0,4076990.0,,en
tt0342180,0.0,0.0,,en
tt0342207,10000000.0,0.0,R,en
tt0342213,0.0,0.0,,en
tt0342234,0.0,0.0,NR,en
tt0342258,45000000.0,50871100.0,R,en
tt0342265,0.0,0.0,,sw
tt0342272,0.0,0.0,,en
tt0342275,0.0,34837.0,R,en
tt0342300,0.0,22278.0,,en
tt0342316,2500000.0,321000.0,R,en
tt0342329,0.0,0.0,,bg
tt0342428,0.0,0.0,,en
tt0342492,0.0,0.0,,da
tt0342505,0.0,0.0,,en
tt0342508,0.0,168406.0,PG-13,en
tt0342520,0.0,0.0,,fi
tt0342535,0.0,0.0,,en
tt0342570,0.0,0.0,,en
tt0342577,0.0,0.0,,fr
tt0342689,0.0,0.0,,fi
tt0342697,0.0,0.0,,zh
tt0342717,0.0,0.0,,en
tt0342735,14200000.0,674918.0,,da
tt0342804,0.0,0.0,,en
tt0342823,0.0,0.0,,en
tt0342835,0.0,0.0,R,en
tt0342844,0.0,0.0,,cs
tt0342875,0.0,0.0,,es
tt0342882,0.0,27953.0,,en
tt0342913,0.0,150000.0,,es
tt0342916,0.0,0.0,R,en
tt0342956,0.0,0.0,,en
tt0342982,0.0,0.0,,en
tt0342984,0.0,0.0,,en
tt0343094,0.0,0.0,,ja
tt0343095,0.0,0.0,R,en
tt0343107,0.0,0.0,,en
tt0343121,300000.0,7808520.0,R,en
tt0343129,0.0,0.0,,en
tt0343135,42000000.0,178312000.0,PG-13,en
tt0343168,0.0,0.0,,en
tt0343172,0.0,0.0,R,en
tt0343173,0.0,0.0,,en
tt0343175,0.0,0.0,,ar
tt0343178,0.0,0.0,,en
tt0343221,3131860.0,2851890.0,,fi
tt0343449,0.0,0.0,,en
tt0343524,0.0,0.0,,fr
tt0343594,0.0,0.0,NR,it
tt0343603,0.0,0.0,,en
tt0343608,0.0,0.0,,en
tt0343660,75000000.0,196483000.0,PG-13,en
tt0343663,0.0,0.0,R,en
tt0343737,85000000.0,100267000.0,R,en
tt0343818,120000000.0,347235000.0,PG-13,en
tt0343941,0.0,0.0,,de
tt0343954,0.0,0.0,,es
tt0343956,0.0,0.0,,en
tt0343962,0.0,0.0,,en
tt0343967,0.0,0.0,,sr
tt0343996,9600000.0,4386240.0,,en
tt0344011,0.0,0.0,,da
tt0344053,0.0,0.0,,de
tt0344074,0.0,0.0,,en
tt0344188,0.0,0.0,,en
tt0344212,0.0,0.0,,en
tt0344213,0.0,0.0,,en
tt0344273,0.0,0.0,,fr
tt0344313,0.0,0.0,,en
tt0344320,0.0,0.0,,tl
tt0344507,0.0,0.0,,en
tt0344510,47000000.0,0.0,R,fr
tt0344529,0.0,0.0,,en
tt0344604,0.0,0.0,R,fr
tt0344766,0.0,0.0,,zh
tt0344777,0.0,0.0,,en
tt0344796,0.0,35639.0,,en
tt0344801,0.0,0.0,,id
tt0344854,86000000.0,107944000.0,PG,en
tt0344936,0.0,0.0,NR,en
tt0344942,0.0,0.0,R,en
tt0345021,0.0,0.0,,fr
tt0345032,0.0,0.0,,it
tt0345043,0.0,0.0,,en
tt0345061,7500000.0,0.0,R,en
tt0345074,20000000.0,11341000.0,PG-13,en
tt0345128,0.0,0.0,,fr
tt0345140,0.0,0.0,,en
tt0345228,900000.0,0.0,R,en
tt0345235,0.0,0.0,PG-13,fr
tt0345419,0.0,0.0,,ko
tt0345466,0.0,0.0,,en
tt0345549,0.0,0.0,,th
tt0345551,850000.0,819939.0,R,en
tt0345561,0.0,0.0,,it
tt0345594,0.0,0.0,,hi
tt0345601,0.0,0.0,R,en
tt0345603,0.0,0.0,,ko
tt0345636,0.0,0.0,PG-13,en
tt0345685,0.0,0.0,,cn
tt0345777,0.0,0.0,,en
tt0345852,0.0,0.0,,en
tt0345853,3000000.0,59466.0,,da
tt0345855,700000.0,0.0,,en
tt0345885,0.0,0.0,,zh
tt0345950,30000000.0,140162000.0,PG,en
tt0345975,0.0,0.0,,en
tt0346024,0.0,0.0,,en
tt0346060,0.0,0.0,,cn
tt0346073,0.0,0.0,,en
tt0346091,0.0,0.0,,en
tt0346094,0.0,0.0,,tr
tt0346148,0.0,0.0,R,en
tt0346156,70000000.0,57958700.0,PG,en
tt0346336,0.0,2693050.0,R,it
tt0346457,70000000.0,7250000.0,,hi
tt0346491,155000000.0,167298000.0,R,en
tt0346507,0.0,0.0,,hi
tt0346513,0.0,0.0,,pl
tt0346514,0.0,0.0,,es
tt0346525,0.0,0.0,,en
tt0346562,0.0,0.0,R,en
tt0346609,0.0,0.0,,en
tt0346631,3700000.0,0.0,R,en
tt0346681,5500.0,0.0,,pt
tt0346723,4600000.0,18000000.0,,hi
tt0346750,0.0,0.0,,en
tt0346794,0.0,0.0,,en
tt0346800,0.0,0.0,,en
tt0346811,0.0,0.0,,fr
tt0346866,0.0,0.0,,es
tt0346887,0.0,0.0,,ko
tt0346909,0.0,0.0,,cn
tt0346947,2700000.0,0.0,,es
tt0346971,0.0,0.0,,en
tt0347014,1200000.0,0.0,NR,en
tt0347016,0.0,0.0,,da
tt0347037,0.0,0.0,,es
tt0347048,0.0,11030900.0,,de
tt0347105,0.0,0.0,,bs
tt0347131,0.0,0.0,,es
tt0347149,24000000.0,236050000.0,PG,ja
tt0347161,0.0,0.0,,en
tt0347167,0.0,0.0,,hi
tt0347200,0.0,0.0,,ja
tt0347246,0.0,9789650.0,PG-13,ja
tt0347278,0.0,0.0,,hi
tt0347304,0.0,0.0,PG,hi
tt0347330,0.0,0.0,,fr
tt0347332,3344040.0,6546060.0,R,hi
tt0347334,0.0,0.0,,ru
tt0347368,0.0,0.0,,en
tt0347369,0.0,0.0,R,en
tt0347416,0.0,0.0,,hi
tt0347439,0.0,0.0,,de
tt0347449,0.0,0.0,,es
tt0347457,0.0,0.0,,sv
tt0347473,0.0,0.0,PG,hi
tt0347534,200000000.0,5224220.0,,en
tt0347540,0.0,0.0,,en
tt0347585,0.0,0.0,R,en
tt0347591,0.0,0.0,,en
tt0347618,0.0,54016400.0,G,ja
tt0347690,0.0,0.0,,ru
tt0347755,0.0,0.0,,en
tt0347779,0.0,770000.0,,hi
tt0347791,0.0,20867900.0,G,ja
tt0347817,0.0,0.0,R,en
tt0347884,0.0,0.0,,en
