imdb_id,budget,revenue,certification,original_language,release_date,popularity,vote_average,vote_count
tt0183488,0.0,0.0,,en,2000-10-12,0.6,0.0,0
tt0183505,51000000.0,149271000.0,R,en,2000-06-22,24.556,6.6,3107
tt0183523,90000000.0,60874600.0,PG,en,2000-03-10,13.406,6.0,1116
tt0183550,0.0,0.0,,en,2000-08-16,1.179,0.0,0
tt0183639,0.0,0.0,,en,2000-04-01,0.626,10.0,1
tt0183649,13000000.0,97837100.0,R,en,2003-04-04,11.608,6.8,2964
tt0183659,6000000.0,10994500.0,R,en,2000-09-06,7.047,6.7,240
tt0183790,65000000.0,117487000.0,PG-13,en,2001-05-11,18.861,6.9,2484
tt0183808,3500000.0,0.0,,en,2000-10-16,1.957,5.8,6
tt0183869,10500000.0,64400000.0,,fr,2000-03-25,16.954,6.2,1399
tt0184384,0.0,0.0,,en,2001-08-31,0.6,0.0,0
tt0184457,0.0,0.0,,en,2000-02-15,3.171,2.0,1
tt0184719,0.0,0.0,,en,2002-02-22,0.6,8.0,1
tt0184791,0.0,16017400.0,R,en,2001-08-31,7.304,6.0,198
tt0184858,42000000.0,32169000.0,R,en,2000-02-25,8.773,5.6,508
tt0184894,55000000.0,56932300.0,PG-13,en,2000-05-26,18.275,6.4,2051
tt0184907,13000000.0,62464700.0,PG,en,2000-02-11,6.217,5.1,168
tt0185007,0.0,537.0,,en,2000-10-03,2.438,4.8,5
tt0185014,35000000.0,0.0,R,en,2000-02-22,8.875,6.9,465
tt0185183,73000000.0,29000000.0,PG-13,en,2000-05-12,11.198,3.2,657
tt0185431,85000000.0,58292300.0,PG-13,en,2000-11-10,15.688,5.9,1455
tt0186029,0.0,0.0,,en,2000-01-01,1.495,0.0,0
tt0186045,6000000.0,15427200.0,PG-13,en,2000-03-03,6.065,5.6,131
tt0186151,31000000.0,68106200.0,PG-13,en,2000-04-28,15.212,7.2,1343
tt0186183,700000.0,0.0,,en,2000-06-01,7.667,5.7,56
tt0186202,0.0,0.0,PG-13,en,2002-09-03,3.346,6.4,17
tt0186454,0.0,0.0,,en,2000-06-08,0.931,8.3,3
tt0186549,0.0,0.0,R,en,2001-11-16,1.869,4.7,3
tt0186566,65000000.0,128884000.0,PG-13,en,2000-08-04,11.512,6.4,1083
tt0186589,11000000.0,13277000.0,PG-13,en,2001-01-24,10.158,6.4,209
tt0186719,0.0,0.0,,en,2000-03-12,0.711,4.8,4
tt0186894,35000000.0,36779300.0,PG-13,en,2000-11-15,6.308,5.7,328
tt0186975,9000000.0,0.0,PG-13,en,2000-01-21,7.056,5.2,200
tt0187078,90000000.0,237202000.0,PG-13,en,2000-06-09,25.148,6.4,3567
tt0187387,0.0,0.0,PG-13,en,2000-07-22,1.903,5.7,3
tt0187393,110000000.0,215294000.0,R,en,2000-06-28,24.346,7.1,3133
tt0187512,0.0,0.0,,en,2002-06-13,6.482,4.7,65
tt0187559,3000000.0,0.0,R,en,2000-05-01,1.817,6.0,5
tt0187696,0.0,0.0,R,de,2000-02-03,9.082,6.0,217
tt0187738,54000000.0,155010000.0,R,en,2002-03-22,44.487,6.5,3831
tt0187750,0.0,0.0,R,en,2000-05-12,0.699,4.0,2
tt0187761,0.0,0.0,,en,2000-12-31,0.627,0.0,0
tt0187847,0.0,0.0,,en,2000-07-13,0.6,0.0,0
tt0188028,0.0,0.0,,en,2000-01-01,0.851,6.2,6
tt0188045,10000000.0,0.0,,en,2000-01-01,1.319,5.3,5
tt0188055,0.0,0.0,,en,2000-02-11,2.687,5.5,17
tt0188128,0.0,46352.0,NR,en,2001-05-25,2.935,6.3,14
tt0188160,10000000.0,0.0,,en,2000-05-31,3.079,4.8,7
tt0188424,0.0,0.0,,en,2002-01-01,0.6,0.0,0
tt0188453,13000000.0,0.0,R,en,2001-09-06,7.902,5.9,324
tt0188490,0.0,0.0,,en,1999-01-01,0.805,0.0,0
tt0188518,0.0,0.0,,en,2000-05-06,2.409,6.1,11
tt0188575,0.0,0.0,,en,2001-10-31,0.957,0.0,0
tt0188688,0.0,0.0,,en,2000-12-19,1.513,5.5,2
tt0189192,35000000.0,16176700.0,PG,en,2001-04-06,9.035,4.6,539
tt0189456,0.0,0.0,,en,2000-02-23,4.19,4.3,48
tt0189541,0.0,0.0,,en,2001-02-14,0.953,1.5,2
tt0189998,8000000.0,8279020.0,R,en,2000-05-15,8.114,6.7,440
tt0190052,0.0,0.0,,en,2000-06-13,1.224,1.0,1
tt0190138,41300000.0,106372000.0,R,en,2000-02-18,10.555,6.5,1469
tt0190332,17000000.0,213526000.0,,zh,2000-07-06,17.906,7.4,2549
tt0190374,35000000.0,15185200.0,PG-13,en,2000-12-08,10.921,4.3,458
tt0190398,0.0,0.0,PG,es,2000-08-06,1.01,5.3,2
tt0190449,0.0,0.0,,de,2000-01-13,0.6,0.0,0
tt0190524,0.0,0.0,PG-13,en,2000-10-30,25.578,4.2,98
tt0190590,26000000.0,71868300.0,PG-13,en,2000-08-30,15.001,7.3,3314
tt0190736,0.0,0.0,,en,2000-01-02,2.419,4.0,1
tt0190861,0.0,0.0,,en,2000-05-01,7.989,6.2,127
tt0190865,75000000.0,215664000.0,PG-13,en,2000-12-08,18.289,6.0,825
tt0190938,0.0,0.0,,en,2002-04-01,2.368,4.5,12
tt0190994,0.0,0.0,,en,2000-10-17,0.901,4.0,2
tt0191037,0.0,14693.0,R,en,2000-05-05,3.404,5.1,22
tt0191074,0.0,0.0,R,en,2002-04-12,3.887,5.1,28
tt0191133,15000000.0,30238600.0,PG-13,en,2003-09-17,9.147,5.7,109
tt0191177,0.0,0.0,,en,2001-08-01,0.823,2.0,1
tt0191211,0.0,0.0,,en,2003-04-25,0.6,0.0,0
tt0191242,3500000.0,0.0,,en,2000-05-16,2.214,5.0,7
tt0191397,50000000.0,50054500.0,PG-13,en,2000-08-11,12.154,6.6,758
tt0191476,0.0,0.0,,ro,1994-01-01,1.022,4.4,5
tt0191636,0.0,0.0,,fr,2000-01-01,2.858,6.5,44
tt0191754,43000000.0,6219890.0,PG-13,en,2000-04-06,11.225,6.1,770
tt0191787,0.0,0.0,,en,2000-01-01,1.4,0.0,0
tt0191996,0.0,0.0,R,en,2000-07-14,3.748,5.6,45
tt0192023,0.0,0.0,R,en,2001-01-01,4.167,6.3,31
tt0192071,22000000.0,0.0,PG-13,en,2001-03-08,8.171,5.6,233
tt0192111,14000000.0,13127000.0,PG-13,en,2001-02-02,7.638,5.7,194
tt0192126,0.0,0.0,,en,2000-05-26,1.789,2.0,2
tt0192237,0.0,0.0,,de,2002-04-18,0.6,4.5,2
tt0192255,35000000.0,27965900.0,G,en,2000-10-27,18.794,6.8,329
tt0192295,0.0,2061920.0,,de,2000-03-09,0.921,5.7,7
tt0192346,0.0,0.0,,sr,2000-03-31,1.551,6.3,3
tt0192455,0.0,0.0,R,en,2000-05-26,4.255,4.4,73
tt0192528,5000000.0,0.0,,en,2018-11-06,2.239,7.2,5
tt0192614,15000000.0,35007200.0,PG-13,en,2000-03-31,6.651,5.7,456
tt0192719,0.0,0.0,,en,2000-03-24,1.297,2.5,2
tt0192731,14000000.0,38574400.0,R,en,2000-09-22,15.37,4.8,363
tt0192788,0.0,0.0,PG,en,2003-05-03,3.998,5.5,23
tt0192912,0.0,0.0,,en,2000-01-01,0.6,0.0,0
tt0192947,0.0,0.0,,en,2003-06-27,0.6,0.0,0
tt0192949,0.0,0.0,,en,2000-10-13,1.79,5.9,17
tt0193011,0.0,0.0,,en,2003-08-26,0.6,0.0,0
tt0193135,0.0,0.0,,en,2000-11-10,1.001,6.0,1
tt0193318,0.0,0.0,,en,2000-12-22,2.871,5.6,35
tt0193364,0.0,0.0,R,en,2001-05-05,10.484,5.1,196
tt0193545,0.0,0.0,,en,2002-01-01,0.6,5.3,3
tt0193560,0.0,0.0,,en,2001-11-30,5.844,6.2,89
tt0193854,0.0,0.0,R,en,2000-05-03,3.362,5.5,31
tt0193859,0.0,0.0,R,en,2000-03-14,0.961,0.0,0
tt0194104,0.0,0.0,,nl,2000-07-15,2.151,6.5,18
tt0194143,0.0,0.0,NR,en,1999-01-01,0.861,4.2,5
tt0194218,1000000.0,779137.0,R,en,2000-12-01,5.912,6.4,77
tt0194368,20000000.0,0.0,R,en,2000-09-22,5.709,5.7,54
tt0194410,0.0,0.0,,en,2000-06-24,1.442,4.2,6
tt0194519,0.0,0.0,,en,,0.6,0.0,0
tt0195234,10000000.0,26330500.0,R,en,2000-01-24,9.419,6.5,342
tt0195308,1250000.0,0.0,PG,en,2000-07-10,1.315,1.0,1
tt0195393,0.0,0.0,,en,2001-02-07,0.799,3.3,3
tt0195631,0.0,0.0,,en,2000-05-31,0.657,4.0,1
tt0195685,52000000.0,256271000.0,,en,2000-03-17,20.623,7.4,2490
tt0195714,23000000.0,112880000.0,,en,2000-03-17,63.177,6.6,4386
tt0195778,15000000.0,10873100.0,PG-13,en,2000-03-24,6.217,6.0,144
tt0195857,500000.0,0.0,,en,2000-07-05,0.6,6.0,1
tt0195860,0.0,0.0,,sv,2000-11-03,1.4,0.0,0
tt0195944,0.0,0.0,,en,2000-09-26,0.649,0.0,0
tt0195945,11000000.0,59827300.0,R,en,2000-01-12,19.177,6.4,432
tt0196068,0.0,0.0,,en,2001-02-01,0.84,2.0,0
tt0196069,3000000.0,0.0,,bo,2001-01-01,6.527,7.3,77
tt0196106,4.0,1.0,PG,en,2000-08-11,5.877,4.9,65
tt0196158,7000000.0,0.0,R,en,2001-01-01,7.411,3.5,82
tt0196216,0.0,0.0,PG,en,2000-05-19,8.786,6.5,514
tt0196219,0.0,0.0,R,en,2000-03-21,1.361,2.8,5
tt0196223,0.0,0.0,NR,en,2000-08-19,2.781,5.9,17
tt0196229,28000000.0,60781000.0,PG-13,en,2001-09-28,15.389,6.2,3527
tt0196708,0.0,0.0,R,en,2000-09-15,4.114,6.2,34
tt0196723,20000000.0,0.0,,en,2000-07-07,3.76,5.7,24
tt0197072,0.0,0.0,,en,2000-04-04,1.535,5.1,7
tt0197096,0.0,0.0,PG-13,en,2000-01-20,2.821,5.6,17
tt0197299,0.0,0.0,,en,1996-01-02,1.033,2.0,3
tt0197384,0.0,26394.0,,en,2000-08-25,4.427,6.1,38
tt0197633,0.0,0.0,NR,en,2006-01-31,1.957,3.8,8
tt0197644,0.0,0.0,R,en,2000-01-25,0.84,1.0,1
tt0197646,0.0,0.0,,en,1999-01-01,0.6,0.0,0
tt0197750,4000000.0,0.0,R,en,2000-10-26,4.374,3.6,29
tt0197753,0.0,0.0,R,en,2000-01-07,1.627,4.0,1
tt0197862,0.0,0.0,,en,2001-02-23,0.923,0.0,0
tt0197929,0.0,0.0,,en,2001-01-01,0.648,0.0,0
tt0197951,0.0,0.0,,en,2000-01-25,2.881,4.3,10
tt0197996,0.0,0.0,R,en,2003-10-28,1.875,4.0,4
tt0198013,0.0,0.0,,en,2004-10-14,0.6,0.0,0
tt0198021,15000000.0,33771200.0,PG-13,en,2000-04-27,13.859,7.1,560
tt0198284,0.0,0.0,R,en,2000-01-01,11.173,4.5,15
tt0198386,0.0,0.0,PG-13,en,2000-08-21,5.083,5.4,24
tt0198781,115000000.0,579708000.0,G,en,2001-11-01,165.328,7.8,15502
tt0198893,0.0,0.0,R,en,1999-01-01,1.382,2.7,3
tt0198903,0.0,0.0,,en,2001-01-01,0.965,3.0,1
tt0199007,0.0,0.0,,en,2002-10-15,1.889,1.1,4
tt0199129,0.0,0.0,R,en,2001-04-20,1.159,7.5,5
tt0199290,6000000.0,9000000.0,R,en,2000-03-01,4.106,5.3,40
tt0199314,0.0,802951.0,R,en,2001-01-19,5.86,5.3,93
tt0199372,0.0,0.0,,en,1995-03-31,0.6,0.0,0
tt0199481,15000000.0,0.0,,fr,2001-01-24,2.555,3.0,43
tt0199504,0.0,0.0,,en,2000-01-01,0.6,0.0,0
tt0199602,0.0,0.0,,en,1999-01-01,0.6,0.0,0
tt0199626,12000000.0,23726800.0,R,en,2003-10-22,9.134,5.2,318
tt0199650,2000000.0,0.0,R,en,2000-01-28,2.362,3.8,16
tt0199725,20000000.0,27728100.0,PG-13,en,2000-04-21,8.822,7.5,342
tt0199727,0.0,0.0,,en,2000-04-07,4.138,5.9,44
tt0199744,0.0,0.0,,es,2000-04-21,2.474,4.6,7
tt0199753,80000000.0,33464000.0,PG-13,en,2000-11-10,11.084,5.7,816
tt0199898,0.0,0.0,,cn,2001-04-05,1.806,3.9,5
tt0199974,0.0,0.0,R,en,2000-06-06,2.462,5.0,9
tt0200027,48000000.0,35743300.0,PG-13,en,2001-10-19,8.503,6.8,375
tt0200171,0.0,0.0,,en,2000-06-19,0.6,6.5,2
tt0200192,0.0,0.0,,it,2000-01-28,17.017,5.5,174
tt0200422,0.0,0.0,,en,2001-09-18,1.415,4.0,4
tt0200427,0.0,0.0,R,en,2000-01-01,2.249,6.2,20
tt0200465,20000000.0,64828400.0,R,en,2008-02-28,15.15,6.8,1767
tt0200472,0.0,0.0,,en,2000-06-09,3.307,5.6,15
tt0200483,0.0,0.0,,en,2000-07-13,0.635,0.0,0
tt0200530,0.0,0.0,R,en,2000-01-21,3.295,6.0,47
tt0200550,45000000.0,113916000.0,PG-13,en,2000-07-30,16.852,6.3,1709
tt0200669,15000000.0,5753680.0,R,en,2000-05-14,6.133,6.1,51
tt0200720,10000000.0,5164400.0,,en,2000-09-23,6.057,6.5,61
tt0200954,0.0,0.0,,en,2001-01-01,1.598,5.8,2
tt0201020,0.0,0.0,PG-13,en,2001-02-01,2.651,6.0,1
tt0201394,6000000.0,0.0,R,en,2001-08-01,3.406,5.4,17
tt0201479,0.0,0.0,,en,2001-12-17,1.355,5.6,8
tt0201485,0.0,0.0,PG-13,en,2001-04-13,6.49,5.5,150
tt0201670,0.0,0.0,,en,2000-01-01,0.931,7.5,3
tt0201694,0.0,0.0,,en,2001-10-25,2.296,0.0,0
tt0201726,0.0,0.0,R,en,2000-08-22,2.026,5.0,4
tt0201737,0.0,0.0,,en,2000-01-01,1.403,5.7,3
tt0201844,0.0,0.0,,en,2002-06-14,4.925,5.0,45
tt0201899,0.0,0.0,PG-13,en,2000-09-08,4.898,6.6,22
tt0201901,0.0,0.0,,en,2000-09-26,1.813,6.5,2
tt0201934,500.0,0.0,,en,2003-08-29,0.6,5.3,2
tt0202236,0.0,0.0,,en,2000-01-14,2.01,4.3,6
tt0202294,0.0,0.0,,en,2001-08-02,0.6,8.0,1
tt0202314,0.0,0.0,,en,2000-10-21,3.694,3.8,12
tt0202360,0.0,0.0,,en,2003-12-30,1.387,1.0,1
tt0202402,15000000.0,9902120.0,PG-13,en,2000-03-31,8.891,5.9,219
tt0202452,0.0,0.0,,en,2000-07-01,0.6,0.0,0
tt0202458,0.0,0.0,R,en,2002-07-16,1.395,0.0,0
tt0202470,57000000.0,16991900.0,R,en,2001-09-04,12.611,6.7,594
tt0202560,0.0,0.0,,en,2000-12-12,0.6,0.0,0
tt0202623,0.0,0.0,,en,2002-05-31,6.347,5.3,84
tt0202641,0.0,0.0,,en,2000-01-21,2.237,7.3,13
tt0202677,8500000.0,19125400.0,R,en,2000-09-08,5.631,6.3,325
tt0202695,0.0,0.0,,en,2003-01-01,0.871,6.0,1
tt0202711,0.0,0.0,,en,2000-03-09,1.553,5.5,6
tt0202856,0.0,0.0,,en,2000-01-26,1.215,6.0,1
tt0202989,0.0,0.0,R,en,2000-01-21,3.465,3.3,10
tt0203009,52500000.0,179213000.0,PG-13,en,2001-05-24,18.31,7.6,3806
tt0203019,82343500.0,48814900.0,R,en,2000-09-13,43.505,7.4,1761
tt0203047,0.0,0.0,,en,2000-07-14,0.6,5.0,1
tt0203053,0.0,0.0,,en,2000-03-31,2.94,5.9,10
tt0203078,0.0,0.0,,en,2001-02-14,0.6,0.0,0
tt0203119,5000000.0,0.0,R,en,2000-09-13,10.746,7.0,557
tt0203166,0.0,0.0,R,sv,2000-08-25,7.479,7.0,182
tt0203230,0.0,0.0,R,en,2000-11-17,7.605,6.9,227
tt0203289,250000.0,0.0,,en,2001-01-01,1.544,5.9,7
tt0203297,0.0,0.0,,en,2000-08-08,1.4,3.6,7
tt0203536,0.0,0.0,R,it,2003-01-01,1.566,2.8,3
tt0203540,0.0,1443070.0,R,en,2001-07-27,5.018,6.4,47
tt0203580,0.0,0.0,,en,2000-04-05,2.944,3.0,4
tt0203584,0.0,0.0,,it,2002-02-08,1.629,5.4,12
tt0203632,0.0,0.0,,de,2000-10-12,4.836,6.9,94
tt0203755,0.0,0.0,R,en,2001-04-19,6.557,5.8,257
tt0203830,0.0,0.0,R,en,2000-03-15,2.145,4.5,4
tt0203835,0.0,0.0,,en,2000-04-07,1.566,2.5,8
tt0203940,0.0,0.0,,en,2000-01-01,6.089,4.5,64
tt0203952,0.0,0.0,,en,1999-05-01,0.6,1.0,2
tt0203975,3300000.0,0.0,R,en,2001-04-23,7.251,4.4,42
tt0204137,3600000.0,43805.0,,en,2000-08-01,6.852,6.4,164
tt0204175,16000000.0,20627400.0,PG-13,en,2000-06-16,11.601,6.0,327
tt0204250,0.0,0.0,,en,2006-09-18,0.676,3.0,1
tt0204313,80000000.0,78000600.0,R,en,2004-08-20,18.835,5.3,588
tt0204322,350000.0,0.0,,en,2005-10-11,1.841,6.6,10
tt0204350,1200000.0,1404.0,R,en,2000-06-16,3.11,4.2,12
tt0204352,0.0,0.0,,en,2003-06-27,1.461,0.0,0
tt0204382,0.0,0.0,,en,2001-12-12,0.929,0.0,0
tt0204619,0.0,0.0,,en,2001-04-14,0.6,1.0,1
tt0204626,33000000.0,0.0,R,en,2000-09-08,10.685,5.0,383
tt0204640,0.0,1079730.0,,en,2000-05-25,3.623,6.8,35
tt0204698,0.0,0.0,,en,2000-06-26,0.991,1.0,1
tt0204700,0.0,9200.0,NR,fr,2001-07-11,13.848,5.9,118
tt0204885,0.0,0.0,,en,2000-03-01,0.962,4.0,1
tt0204932,0.0,0.0,,sv,2000-03-08,2.865,6.7,30
tt0204933,0.0,0.0,,en,2000-02-06,1.021,2.5,2
tt0204946,28000000.0,90449900.0,PG-13,en,2000-08-25,28.336,6.2,1398
tt0205177,0.0,0.0,,en,2000-04-20,7.578,4.9,110
tt0205271,23000000.0,22844300.0,R,en,2000-09-13,7.023,4.9,253
tt0205380,0.0,0.0,,hi,2009-05-06,0.908,7.0,2
tt0205418,0.0,0.0,R,en,2000-03-05,2.162,3.4,14
tt0205461,19000000.0,19748000.0,G,en,2000-07-14,6.974,5.5,53
tt0205498,0.0,0.0,,en,2001-03-15,1.095,2.0,1
tt0205526,0.0,0.0,,en,2000-01-07,0.6,2.5,2
tt0205729,0.0,0.0,,en,2000-01-20,0.651,6.0,2
tt0205778,0.0,0.0,,en,2000-01-01,0.66,5.5,2
tt0205873,0.0,0.0,PG-13,en,2000-10-19,6.52,6.7,147
tt0205936,500000.0,0.0,,en,2000-10-30,1.209,3.9,2
tt0206075,0.0,0.0,,en,2000-08-01,0.668,2.5,6
tt0206088,0.0,0.0,,de,2000-11-02,1.181,4.0,3
tt0206098,0.0,0.0,,en,2002-10-12,0.6,0.0,0
tt0206113,0.0,0.0,,en,2001-01-23,2.2,5.6,15
tt0206184,0.0,0.0,,en,2001-06-17,0.6,2.0,1
tt0206187,0.0,0.0,R,en,2000-04-15,2.329,6.4,17
tt0206223,0.0,0.0,,en,2000-01-23,1.4,0.0,0
tt0206226,1500000.0,268117.0,NR,en,2000-08-06,6.028,5.8,65
tt0206275,13000000.0,131707000.0,PG-13,en,2001-01-12,13.685,6.6,1077
tt0206314,23000000.0,36642800.0,R,en,2001-10-05,20.034,6.5,921
tt0206367,0.0,100202.0,G,en,2001-05-11,7.261,5.5,50
tt0206420,8000000.0,0.0,R,en,2000-09-22,7.102,6.1,168
tt0206545,0.0,0.0,,en,2001-02-17,0.6,6.0,1
tt0206608,0.0,0.0,,de,2000-05-14,0.6,4.8,4
tt0206634,76000000.0,70595500.0,R,en,2006-09-22,18.314,7.6,5794
tt0206694,0.0,0.0,,es,2000-02-16,0.871,5.0,1
tt0206742,0.0,0.0,,en,2000-05-15,2.99,6.4,29
tt0206762,0.0,0.0,,en,2001-06-17,2.951,5.5,21
tt0206917,20170000.0,1800000.0,,en,2000-08-29,11.584,6.1,184
tt0206926,0.0,0.0,R,en,2000-06-02,5.074,5.3,68
tt0206963,5250000.0,595005.0,R,en,2001-01-18,4.54,6.8,47
tt0207036,0.0,0.0,R,en,2000-04-06,1.907,5.0,5
tt0207161,0.0,0.0,PG,en,2000-01-01,3.643,6.1,31
tt0207163,0.0,0.0,,pt,2000-10-01,1.27,4.9,11
tt0207198,0.0,0.0,,de,2001-11-01,3.844,6.0,41
tt0207201,70000000.0,374112000.0,PG-13,en,2000-12-15,19.77,6.4,3224
tt0207333,0.0,0.0,,en,2000-03-22,1.425,5.5,15
tt0207377,0.0,0.0,,en,2000-07-22,2.013,4.9,7
tt0207501,0.0,0.0,,de,2000-04-06,0.6,0.0,0
tt0207524,7300000.0,0.0,R,en,2002-02-22,5.334,6.1,49
tt0207585,0.0,0.0,PG,en,2001-05-04,1.747,5.0,22
tt0207631,0.0,0.0,,en,2000-04-27,2.093,2.9,9
tt0207635,0.0,0.0,,en,2002-01-01,0.6,0.0,0
tt0207638,0.0,0.0,,en,2000-09-18,0.6,0.0,0
tt0207745,0.0,0.0,,nl,2001-12-04,1.4,4.9,4
tt0207988,0.0,0.0,,en,2001-01-24,1.043,5.5,4
tt0208003,30000000.0,173959000.0,PG-13,en,2000-05-31,20.505,5.8,1889
tt0208017,0.0,0.0,,en,2000-01-01,0.651,2.8,2
tt0208037,0.0,0.0,R,en,2000-01-01,2.398,5.3,4
tt0208050,0.0,0.0,,en,2000-01-01,1.738,3.2,5
tt0208092,10000000.0,83557900.0,R,en,2000-09-01,19.875,7.8,7342
tt0208196,0.0,688510.0,R,en,2000-01-25,6.447,6.8,97
tt0208204,0.0,0.0,,fr,2000-12-02,1.617,5.5,2
tt0208298,0.0,0.0,G,en,2000-03-31,12.217,5.8,30
tt0208491,0.0,177098.0,,en,2003-01-29,1.664,4.4,5
tt0208874,20000000.0,22429000.0,R,en,2000-10-13,6.085,6.7,180
tt0208883,0.0,0.0,,en,2000-09-10,2.914,3.0,2
tt0208889,0.0,0.0,,es,2001-10-18,0.763,8.0,5
tt0208899,0.0,0.0,PG-13,en,2001-01-19,0.883,0.0,0
tt0208911,0.0,0.0,R,en,2000-05-11,3.411,5.9,25
tt0208942,0.0,0.0,,en,2000-01-01,0.734,3.0,2
tt0208988,63600000.0,19413000.0,R,en,2000-10-06,9.559,5.1,432
tt0208990,0.0,0.0,R,it,2001-03-09,6.15,7.0,344
tt0208993,0.0,0.0,,en,2001-07-13,3.747,7.0,21
tt0209020,0.0,0.0,,de,2001-06-11,1.4,0.0,0
tt0209037,0.0,0.0,R,nl,2000-04-12,2.061,5.9,24
tt0209077,1300000.0,447741.0,R,en,2002-08-31,14.477,5.9,402
tt0209109,0.0,0.0,,en,2001-09-02,1.117,4.3,5
tt0209144,9000000.0,39723100.0,R,en,2000-10-11,19.734,8.2,12250
tt0209163,98000000.0,443281000.0,PG-13,en,2001-05-04,50.079,6.3,5729
tt0209180,0.0,0.0,,sr,2000-02-10,3.139,7.9,21
tt0209253,0.0,0.0,,en,2001-01-18,0.6,0.0,0
tt0209279,0.0,0.0,,en,2000-11-10,0.6,4.0,2
tt0209322,0.0,0.0,R,en,2000-06-06,4.237,6.0,45
tt0209475,35000000.0,94728500.0,PG-13,en,2001-01-26,11.703,5.9,1390
tt0209486,0.0,0.0,,en,2002-05-21,1.237,5.6,7
tt0209941,0.0,0.0,,es,2001-07-12,0.6,0.0,0
tt0209958,33000000.0,104156000.0,R,en,2000-08-17,13.669,6.3,1217
tt0210065,0.0,0.0,,en,2000-06-09,7.086,6.6,151
tt0210070,5000000.0,0.0,R,en,2000-08-01,18.031,6.8,636
tt0210075,0.0,0.0,,en,2000-05-01,5.93,6.3,138
tt0210094,15000000.0,0.0,R,en,2001-01-21,4.696,5.4,38
tt0210130,0.0,10.0,,en,2000-05-01,0.6,0.0,0
tt0210149,0.0,0.0,,en,2000-04-13,2.124,4.8,9
tt0210223,1600000.0,0.0,,en,2003-02-11,0.922,0.0,0
tt0210299,0.0,0.0,PG-13,en,2001-03-01,5.435,6.0,31
tt0210357,0.0,0.0,PG,en,2002-02-01,1.059,6.7,7
tt0210358,0.0,1433670.0,PG-13,en,2000-01-22,6.573,5.7,61
tt0210362,0.0,0.0,,en,2001-08-02,1.247,0.0,0
tt0210382,16000000.0,109130.0,R,en,2000-09-25,6.208,5.7,130
tt0210470,0.0,0.0,,en,1995-01-01,0.6,6.0,3
tt0210567,0.0,0.0,PG-13,en,2000-09-10,8.471,5.7,35
tt0210584,0.0,0.0,PG-13,en,2000-10-05,3.888,6.3,36
tt0210616,29000000.0,26385900.0,PG-13,en,2000-05-12,8.378,6.9,278
tt0210694,0.0,0.0,,en,2002-08-25,0.621,7.0,1
tt0210756,0.0,0.0,,en,2000-06-11,1.131,7.7,3
tt0210777,500000.0,0.0,,en,2001-06-13,0.703,5.3,2
tt0210816,0.0,0.0,,en,2002-10-02,0.6,0.0,0
tt0210930,0.0,0.0,,pt,2001-06-26,1.4,5.0,6
tt0210945,30000000.0,136707000.0,PG,en,2000-09-29,17.35,7.6,2119
tt0210952,0.0,0.0,,en,2000-07-13,2.132,6.0,2
tt0210953,200000.0,0.0,,en,2002-03-26,1.918,7.0,2
tt0211181,85000000.0,183612000.0,G,en,2000-10-07,10.445,5.5,1120
tt0211309,0.0,0.0,,it,2000-03-28,0.69,5.7,11
tt0211387,0.0,0.0,,fr,2000-03-15,5.632,6.6,86
tt0211423,0.0,0.0,,en,2000-01-01,0.6,0.0,0
tt0211443,11000000.0,16951800.0,R,en,2001-07-24,43.491,4.8,1019
tt0211465,15000000.0,12000000.0,R,en,2001-09-07,9.653,5.9,255
tt0211492,1864750.0,0.0,,en,2000-08-21,4.681,6.3,31
tt0211636,0.0,0.0,,en,2000-06-01,0.6,1.0,1
tt0211661,0.0,0.0,,de,2001-06-27,4.184,5.8,32
tt0211718,0.0,124994.0,,fr,2000-10-04,2.428,7.1,27
tt0211915,10000000.0,173922000.0,R,fr,2001-04-25,20.674,7.9,9709
tt0211933,86000000.0,14373800.0,R,en,2007-11-28,11.294,6.4,1092
tt0211938,35000000.0,0.0,R,en,2000-09-15,7.006,5.8,150
tt0211941,0.0,0.0,R,en,2000-01-29,3.109,5.1,20
tt0211946,0.0,0.0,,de,2008-10-01,6.617,6.8,277
tt0212048,0.0,0.0,,en,2001-01-10,1.26,5.5,2
tt0212059,2500000.0,0.0,,en,1999-01-02,1.124,0.0,0
tt0212132,0.0,442000.0,,en,2002-08-08,3.995,6.6,41
tt0212142,0.0,0.0,,en,,0.6,7.0,1
tt0212215,0.0,0.0,,da,2000-01-21,0.851,5.1,7
tt0212271,0.0,0.0,R,en,2001-07-24,1.371,1.0,1
tt0212292,0.0,0.0,,en,2001-04-21,1.329,6.4,7
tt0212294,0.0,0.0,,en,2001-01-01,0.621,7.0,1
tt0212338,55000000.0,330444000.0,PG-13,en,2000-10-06,16.801,6.7,4975
tt0212346,45000000.0,212000000.0,PG-13,en,2000-12-22,20.144,6.5,3169
tt0212360,0.0,0.0,,de,2002-02-25,0.6,0.0,0
tt0212380,0.0,637769.0,R,en,2001-03-01,5.725,6.0,94
tt0212495,0.0,0.0,,es,2000-03-31,1.846,6.7,23
tt0212604,0.0,0.0,R,en,2002-11-01,2.122,6.1,18
tt0212667,0.0,0.0,,en,2000-12-12,0.84,0.8,3
tt0212712,12000000.0,19271300.0,R,zh,2004-09-29,9.597,7.2,643
tt0212719,0.0,0.0,,en,2000-01-01,0.6,0.0,0
