tconst,primaryTitle,startYear,runtimeMinutes,imdb_id,id,budget,revenue,certification,original_title,poster_path,tagline,original_language,release_date,popularity,vote_average,vote_count,Genre_Action,Genre_Adult,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,profit,ROI
tt0370263,Alien vs. Predator,2004.0,101,tt0370263,395,70000000.0,177427000.0,PG-13,AVP: Alien vs. Predator,/2DKoPom57PVtJWcJlq7bS7JpahU.jpg,Whoever wins... We lose,en,2004-08-12,28.488,5.9,3484,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107427000.0,1.5346714285714285
tt0379725,Capote,2005.0,114,tt0379725,398,7000000.0,49327400.0,R,Capote,/k7z0tDxzbDNev7F8l3Y56Pk5seR.jpg,In Cold Blood.,en,2005-09-30,8.98,7.0,1135,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42327400.0,6.046771428571429
tt0333766,Garden State,2004.0,102,tt0333766,401,2500000.0,26781700.0,R,Garden State,/h3iqYiGS6F3y7GxaS4AT8nFxZ2i.jpg,,en,2004-07-28,10.028,7.1,1473,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24281700.0,9.71268
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005.0,143,tt0363771,411,180000000.0,745013000.0,PG,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",/kzJip9vndXYSKQHCgekrgqbnUrA.jpg,Evil Has Reigned For 100 Years...,en,2005-12-07,95.36,7.1,8589,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,565013000.0,3.138961111111111
tt0362270,The Life Aquatic with Steve Zissou,2004.0,119,tt0362270,421,50000000.0,34808400.0,R,The Life Aquatic with Steve Zissou,/qZoFLNBC78jzboWeDH6Ha0qavF2.jpg,"The deeper you go, the weirder life gets.",en,2004-12-10,11.074,7.2,2243,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15191600.0,-0.303832
tt0253474,The Pianist,2002.0,150,tt0253474,423,35000000.0,120073000.0,R,The Pianist,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,Music was his passion. Survival was his masterpiece.,en,2002-09-17,28.256,8.4,7251,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85073000.0,2.430657142857143
tt0268380,Ice Age,2002.0,81,tt0268380,425,59000000.0,383257000.0,PG,Ice Age,/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg,They came. They thawed. They conquered.,en,2002-03-10,136.637,7.3,11094,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324257000.0,5.4958813559322035
tt0319262,The Day After Tomorrow,2004.0,124,tt0319262,435,125000000.0,552640000.0,PG-13,The Day After Tomorrow,/kNKy8eJemg6sCAMBgh4xrD0lleX.jpg,Where will you be?,en,2004-05-26,33.008,6.5,6608,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,427640000.0,3.42112
tt0390221,Maria Full of Grace,2004.0,101,tt0390221,436,3000000.0,12450800.0,R,"María, llena eres de gracia",/30CImATfvHWLXy6a3KmHXnYXB6c.jpg,"Based on 10,000 true stories.",es,2004-01-18,9.529,7.3,299,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9450800.0,3.1502666666666665
tt0758730,Aliens vs. Predator: Requiem,2007.0,94,tt0758730,440,40000000.0,130291000.0,R,Aliens vs Predator: Requiem,/jCyJN1vj8jqJJ0vNw4hDH2KlySO.jpg,The Last Place On Earth We Want To Be Is In The Middle,en,2007-12-25,47.05,5.1,2199,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90291000.0,2.257275
tt0219822,Human Nature,2001.0,96,tt0219822,441,6000000.0,1600000.0,R,Human Nature,/8FlxH4q1plGzdoJmK2VHgap3Ly7.jpg,In the Interest of Civilization … Conform.,en,2001-09-12,6.742,6.0,190,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4400000.0,-0.7333333333333333
tt0387898,Caché,2005.0,117,tt0387898,445,8731050.0,36000000.0,R,Caché,/IC2BPYDSsNPP1Q1VuXUiKrRwbU.jpg,,fr,2005-10-05,8.16,7.1,794,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,27268950.0,3.123215420825674
tt0268978,A Beautiful Mind,2001.0,135,tt0268978,453,60000000.0,313542000.0,PG-13,A Beautiful Mind,/zwzWCmH72OSC9NA0ipoqw5Zjya8.jpg,He saw the world in a way no one could have imagined.,en,2001-12-11,23.652,7.9,8496,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253542000.0,4.2257
tt0286499,Bend It Like Beckham,2002.0,112,tt0286499,455,3500160.0,76578600.0,PG-13,Bend It Like Beckham,/6F2tFbxgqcSIMK5WOZfwoHXaROc.jpg,"Sometimes, to follow your dreams... you've got to bend the rules!",en,2002-04-11,11.25,6.3,1582,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73078440.0,20.878599835436095
tt0162650,Shaft,2000.0,99,tt0162650,479,46000000.0,107626000.0,R,Shaft,/uiXKlDtaDvrrOLy0XULcfc12flu.jpg,"Still the man, any questions?",en,2000-06-15,11.083,6.0,1006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61626000.0,1.339695652173913
tt0443453,Borat,2006.0,84,tt0443453,496,18000000.0,262553000.0,R,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,/kfkyALfD4G1mlBJI1lOt2QCra4i.jpg,"Come to Kazakhstan, it's nice!",en,2006-11-01,12.937,6.7,4359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244553000.0,13.586277777777777
tt0409182,Poseidon,2006.0,98,tt0409182,503,160000000.0,181675000.0,PG-13,Poseidon,/cCx2Ead8KoZhHofsAAr7tyrjfDo.jpg,Mayday,en,2006-05-10,25.537,5.8,1740,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21675000.0,0.13546875
tt0340855,Monster,2003.0,109,tt0340855,504,8000000.0,60378600.0,R,Monster,/aevmNtJCNG4ZlfEeEGZ79frMUes.jpg,The first female serial killer of the United States,en,2003-12-24,12.899,7.2,1814,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52378600.0,6.547325
tt0314331,Love Actually,2003.0,135,tt0314331,508,40000000.0,244932000.0,R,Love Actually,/7QPeVsr9rcFU9Gl90yg0gTOTpVv.jpg,Love actually is all around.,en,2003-09-07,15.269,7.1,5500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,204932000.0,5.1233
tt0457513,Scoop,2006.0,96,tt0457513,512,4000000.0,31584900.0,PG-13,Scoop,/aHvZYoQNRTMrfs46pj64b9GrbaK.jpg,The perfect man. The perfect story. The perfect murder.,en,2006-07-27,7.979,6.6,1356,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27584900.0,6.896225
tt0312004,Wallace & Gromit: The Curse of the Were-Rabbit,2005.0,85,tt0312004,533,30000000.0,192610000.0,G,Wallace & Gromit: The Curse of the Were-Rabbit,/hKwtMF4LdEl9sozLCr8Ur4l499p.jpg,Something bunny is going on...,en,2005-09-04,21.106,7.0,2120,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162610000.0,5.420333333333334
tt0438488,Terminator Salvation,2009.0,115,tt0438488,534,200000000.0,371353000.0,PG-13,Terminator Salvation,/gw6JhlekZgtKUFlDTezq3j5JEPK.jpg,The End Begins.,en,2009-05-20,77.669,6.0,5406,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,171353000.0,0.856765
tt0407265,Transamerica,2005.0,103,tt0407265,546,1000000.0,13350400.0,R,Transamerica,/s1ctu6p0nYJ29OqOEIGrIMRYQIu.jpg,Life is a Journey. Bring an Open Mind.,en,2005-12-23,6.921,7.1,373,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12350400.0,12.3504
tt0276919,Dogville,2003.0,178,tt0276919,553,10000000.0,16680800.0,R,Dogville,/lraVawavIXh5geMlVjpzCw9TGwR.jpg,A quiet little town not far from here.,en,2003-05-19,9.459,7.8,1926,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6680800.0,0.66808
tt0145487,Spider-Man,2002.0,121,tt0145487,557,139000000.0,821709000.0,PG-13,Spider-Man,/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,Go for the ultimate spin.,en,2002-05-01,111.724,7.2,15688,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,682709000.0,4.911575539568346
tt0316654,Spider-Man 2,2004.0,127,tt0316654,558,200000000.0,783766000.0,PG-13,Spider-Man 2,/olxpyq9kJAZ2NU1siLshhhXEPR7.jpg,There's a hero in all of us.,en,2004-06-25,32.472,7.2,12577,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,583766000.0,2.91883
tt0413300,Spider-Man 3,2007.0,139,tt0413300,559,258000000.0,890872000.0,PG-13,Spider-Man 3,/qFmwhVUoUSXjkKRmca5yGDEXBIj.jpg,The battle within.,en,2007-05-01,101.708,6.4,11615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,632872000.0,2.4529922480620154
tt0360486,Constantine,2005.0,121,tt0360486,561,100000000.0,230885000.0,R,Constantine,/vPYgvd2MwHlxTamAOjwVQp4qs1W.jpg,"Hell Wants Him, Heaven Won't Take Him, Earth Needs Him.",en,2005-02-08,55.133,7.0,5596,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,130885000.0,1.30885
tt0298130,The Ring,2002.0,115,tt0298130,565,48000000.0,249349000.0,PG-13,The Ring,/gghD2ZIPjMzLnnBuT3AZQGYnIW9.jpg,"Before you die, you see…",en,2002-10-18,32.164,6.6,5047,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,201349000.0,4.194770833333333
tt0405094,The Lives of Others,2006.0,137,tt0405094,582,2000000.0,70000000.0,R,Das Leben der Anderen,/bCywq0RkrdI2qzhPNuuJ9PvGuzd.jpg,"Before the Fall of the Berlin Wall, East Germany's Secret Police Listened to Your Secrets.",de,2006-03-15,11.982,8.0,2902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,68000000.0,34.0
tt0322259,2 Fast 2 Furious,2003.0,107,tt0322259,584,76000000.0,236351000.0,PG-13,2 Fast 2 Furious,/osgUUpwst1TEaSDTBrrTE6KuCbW.jpg,How Fast Do You Want It?,en,2003-06-05,9.22,6.4,5941,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,160351000.0,2.1098815789473684
tt0198781,"Monsters, Inc.",2001.0,92,tt0198781,585,115000000.0,579708000.0,G,"Monsters, Inc.",/sgheSKxZkttIe8ONsf2sWXPgip3.jpg,We Scare Because We Care.,en,2001-11-01,165.328,7.8,15502,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464708000.0,4.040939130434783
tt0384537,Silent Hill,2006.0,125,tt0384537,588,50000000.0,100605000.0,R,Silent Hill,/r0bEDWO2w4a43K2xTNSF284qOsc.jpg,We've been expecting you.,en,2006-04-21,37.722,6.5,3383,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50605000.0,1.0121
tt0274558,The Hours,2002.0,110,tt0274558,590,25000000.0,41597800.0,PG-13,The Hours,/4myDtowDJQPQnkEDB1IWGtJR1Fo.jpg,The time to hide is over. The time to regret is gone. The time to live is now.,en,2002-12-27,9.06,7.3,1360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16597800.0,0.663912
tt0382625,The Da Vinci Code,2006.0,149,tt0382625,591,125000000.0,767820000.0,PG-13,The Da Vinci Code,/j9lsWwnIDN2ZNtqZcE1x2o4ZKyI.jpg,Seek the truth,en,2006-05-17,27.46,6.7,7849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,642820000.0,5.14256
tt0362227,The Terminal,2004.0,128,tt0362227,594,60000000.0,219417000.0,PG-13,The Terminal,/vRYbjHs129MARMq1VDbnk9Jboen.jpg,Life is waiting.,en,2004-06-17,23.404,7.3,6417,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,159417000.0,2.65695
tt0234215,The Matrix Reloaded,2003.0,138,tt0234215,604,150000000.0,738600000.0,R,The Matrix Reloaded,/9TGHDvWrqKBzwDxDodHYXEmOE6J.jpg,Free your mind.,en,2003-05-15,40.654,7.0,9023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,588600000.0,3.924
tt0242653,The Matrix Revolutions,2003.0,129,tt0242653,605,150000000.0,424988000.0,R,The Matrix Revolutions,/fgm8OZ7o4G1G1I9EeGcb85Noe6L.jpg,Everything that has a beginning has an end.,en,2003-11-05,35.098,6.7,8107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,274988000.0,1.8332533333333334
tt0120912,Men in Black II,2002.0,88,tt0120912,608,140000000.0,445135000.0,PG-13,Men in Black II,/enA22EPyzc2WQ1VVyY7zxresQQr.jpg,Same Planet. New Scum.,en,2002-07-03,32.704,6.3,8378,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305135000.0,2.179535714285714
tt0363163,Downfall,2004.0,156,tt0363163,613,18339800.0,92180900.0,R,Der Untergang,/cP1ElGjBhbZAAqmueXjHDKlSwiP.jpg,"April 1945, a nation awaits its... Downfall",de,2004-09-16,13.233,7.8,2993,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73841100.0,4.026276186217952
tt0335345,The Passion of the Christ,2004.0,127,tt0335345,615,30000000.0,611899000.0,R,The Passion of the Christ,/2C9vyK6leWDb2ds65R7uIwSmh8V.jpg,"By his wounds, we were healed.",en,2004-02-25,67.148,7.4,3457,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581899000.0,19.396633333333334
tt0325710,The Last Samurai,2003.0,154,tt0325710,616,140000000.0,456759000.0,R,The Last Samurai,/lsasOSgYI85EHygtT5SvcxtZVYT.jpg,"In the face of an enemy, in the heart of one man, lies the soul of a warrior.",en,2003-12-05,25.638,7.5,5580,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316759000.0,2.262564285714286
tt0243155,Bridget Jones's Diary,2001.0,97,tt0243155,634,25000000.0,281930000.0,R,Bridget Jones's Diary,/yl6LTdWG9TySiEljHwwCQxKV4Go.jpg,Health Warning: Adopting Bridget's lifestyle could seriously damage your health.,en,2001-04-13,21.961,6.8,4205,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,256930000.0,10.2772
tt0264464,Catch Me If You Can,2002.0,141,tt0264464,640,52000000.0,352114000.0,PG-13,Catch Me If You Can,/sdYgEkKCDPWNU6KnoL4qd8xZ4w7.jpg,The true story of a real fake.,en,2002-12-25,46.912,8.0,12521,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300114000.0,5.771423076923077
tt0180093,Requiem for a Dream,2000.0,102,tt0180093,641,4500000.0,7390110.0,R,Requiem for a Dream,/a1BrBoErndBAYEZZEJaotIJ6CE1.jpg,,en,2000-10-06,10.381,8.0,8091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890110.0,0.6422466666666666
tt0212720,A.I. Artificial Intelligence,2001.0,146,tt0212720,644,100000000.0,235927000.0,PG-13,A.I. Artificial Intelligence,/8MZSGX5JORoO72EfuAEcejH5yHn.jpg,"David is 11 years old. He weighs 60 pounds. He is 4 feet, 6 inches tall. He has brown hair. His love is real. But he is not.",en,2001-06-29,19.086,7.0,5165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,135927000.0,1.35927
tt0332452,Troy,2004.0,163,tt0332452,652,175000000.0,497410000.0,R,Troy,/a07wLy4ONfpsjnBqMwhlWTJTcm.jpg,For passion. For honor. For destiny. For victory. For love.,en,2004-05-03,46.139,7.1,8485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322410000.0,1.842342857142857
tt0890870,Saw IV,2007.0,93,tt0890870,663,10000000.0,139353000.0,R,Saw IV,/b0WLpnPa8dTgNUSqhPlLproFRqW.jpg,You think it is over...but the games have just begun,en,2007-10-25,38.71,6.1,2931,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,129353000.0,12.9353
tt0364569,Oldboy,2003.0,120,tt0364569,670,3000000.0,15194600.0,R,올드보이,/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,"Laugh, and the world laughs with you. Weep, and you weep alone.",ko,2003-11-21,23.36,8.3,6677,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12194600.0,4.064866666666667
tt0241527,Harry Potter and the Sorcerer's Stone,2001.0,152,tt0241527,671,125000000.0,976476000.0,PG,Harry Potter and the Philosopher's Stone,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,Let the magic begin.,en,2001-11-16,197.986,7.9,22595,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,851476000.0,6.811808
tt0295297,Harry Potter and the Chamber of Secrets,2002.0,161,tt0295297,672,100000000.0,876689000.0,PG,Harry Potter and the Chamber of Secrets,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,Hogwarts is back in session.,en,2002-11-13,169.222,7.7,18209,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,776689000.0,7.76689
tt0304141,Harry Potter and the Prisoner of Azkaban,2004.0,142,tt0304141,673,130000000.0,789805000.0,PG,Harry Potter and the Prisoner of Azkaban,/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,Something wicked this way comes.,en,2004-05-31,154.863,8.0,17908,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,659805000.0,5.075423076923077
tt0330373,Harry Potter and the Goblet of Fire,2005.0,157,tt0330373,674,150000000.0,895921000.0,PG-13,Harry Potter and the Goblet of Fire,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,Dark And Difficult Times Lie Ahead.,en,2005-11-16,179.027,7.8,17225,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,745921000.0,4.972806666666667
tt0373889,Harry Potter and the Order of the Phoenix,2007.0,138,tt0373889,675,150000000.0,938213000.0,PG-13,Harry Potter and the Order of the Phoenix,/tRoHysNFsXC2r0JiBL6iNHELut7.jpg,Evil Must Be Confronted.,en,2007-06-28,147.361,7.7,16339,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,788213000.0,5.254753333333333
tt0213149,Pearl Harbor,2001.0,183,tt0213149,676,140000000.0,449221000.0,PG-13,Pearl Harbor,/y8A0Cvp8WQmZ3bjbnsL53lY0dsC.jpg,It takes a moment to change history. It takes love to change lives.,en,2001-05-21,53.045,6.9,5301,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,309221000.0,2.2087214285714287
tt0181536,Finding Forrester,2000.0,136,tt0181536,711,43000000.0,80049800.0,PG-13,Finding Forrester,/heHi6n68fDiQoUc7SMletM9Adjz.jpg,"In an ordinary place, he found the one person to make his life extraordinary.",en,2000-12-21,8.025,7.1,874,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37049800.0,0.8616232558139535
tt0365748,Shaun of the Dead,2004.0,99,tt0365748,747,6100000.0,30097100.0,R,Shaun of the Dead,/dgXPhzNJH8HFTBjXPB177yNx6RI.jpg,A romantic comedy. With zombies.,en,2004-04-09,22.96,7.5,6914,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23997100.0,3.9339508196721313
tt0434409,V for Vendetta,2005.0,132,tt0434409,752,54000000.0,132511000.0,R,V for Vendetta,/2ySXWBckQboalTZjhaLWRqc3gCN.jpg,People should not be afraid of their governments. Governments should be afraid of their people.,en,2006-02-23,25.252,7.9,12215,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78511000.0,1.4539074074074074
tt0417741,Harry Potter and the Half-Blood Prince,2009.0,153,tt0417741,767,250000000.0,933959000.0,PG,Harry Potter and the Half-Blood Prince,/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,Dark Secrets Revealed,en,2009-07-07,166.984,7.7,16122,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,683959000.0,2.735836
tt0120681,From Hell,2001.0,122,tt0120681,768,35000000.0,74558100.0,R,From Hell,/t2WpWM8nBO4sULXr2bDfNEt4qgr.jpg,Only the legend will survive.,en,2001-02-08,25.426,6.7,2289,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,39558100.0,1.1302314285714286
tt0449059,Little Miss Sunshine,2006.0,101,tt0449059,773,8000000.0,100523000.0,R,Little Miss Sunshine,/tFnTds88mCuLcLPBseK1kF2E3qv.jpg,A family on the verge of a breakdown,en,2006-07-26,13.553,7.7,5701,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92523000.0,11.565375
tt0356910,Mr. & Mrs. Smith,2005.0,120,tt0356910,787,110000000.0,478208000.0,PG-13,Mr. & Mrs. Smith,/wzIO3ytxeSNt1wRpXLIdkNbGoDm.jpg,Smart and sexy,en,2005-06-07,24.369,6.7,8578,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368208000.0,3.3473454545454544
tt0432291,The Fog,2005.0,100,tt0432291,791,18000000.0,46201400.0,PG-13,The Fog,/v9vt49PUDJGkrMVjhb3yiYo7H4Y.jpg,Their PAST Has Come Back To HAUNT THEM,en,2005-10-14,13.937,4.4,574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,28201400.0,1.5667444444444445
tt0466909,The Omen,2006.0,110,tt0466909,806,25000000.0,119188000.0,R,The Omen,/kf1Qq9b32jn4umll9qD2ue5ftnh.jpg,A new generation of terror,en,2006-06-06,15.047,5.5,829,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,94188000.0,3.76752
tt0126029,Shrek,2001.0,90,tt0126029,808,60000000.0,487853000.0,PG,Shrek,/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg,The greatest fairy tale never told.,en,2001-05-18,156.596,7.7,13865,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427853000.0,7.130883333333333
tt0298148,Shrek 2,2004.0,93,tt0298148,809,150000000.0,928761000.0,PG,Shrek 2,/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,Once upon another time...,en,2004-05-19,136.265,7.2,9961,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778761000.0,5.19174
tt0413267,Shrek the Third,2007.0,93,tt0413267,810,160000000.0,813367000.0,PG,Shrek the Third,/1V5pspgnFCXXWd9DddHBVIF2275.jpg,He’s in for the Royal Treatment.,en,2007-05-17,85.563,6.3,7390,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653367000.0,4.08354375
tt0295178,Austin Powers in Goldmember,2002.0,94,tt0295178,818,63000000.0,296655000.0,PG-13,Austin Powers in Goldmember,/c4Sus7BvVQM6i9M3Cr0U8Vw0L9f.jpg,He's still evil... He's still deadly... and he's still surrounded by frickin' idiots!,en,2002-07-26,17.583,6.0,2551,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233655000.0,3.708809523809524
tt0203009,Moulin Rouge!,2001.0,127,tt0203009,824,52500000.0,179213000.0,PG-13,Moulin Rouge!,/elj5J1p09UdO1eqjfQuIafSpftp.jpg,No Laws. No Limits. One Rule. Never Fall In Love.,en,2001-05-24,18.31,7.6,3806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,126713000.0,2.4135809523809524
tt0401855,Underworld: Evolution,2006.0,106,tt0401855,834,50000000.0,111477000.0,R,Underworld: Evolution,/yT1EDKhCzAumcZeBoAxqm0nY2H8.jpg,"My God. Brother, what have you done?",en,2006-01-12,29.599,6.6,3384,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,61477000.0,1.22954
tt0118694,In the Mood for Love,2000.0,98,tt0118694,843,150000.0,12855000.0,PG,花樣年華,/iYypPT4bhqXfq1b6EnmxvRt6b2Y.jpg,"Feel the heat, keep the feeling burning, let the sensation explode.",cn,2000-09-29,14.944,8.1,1879,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12705000.0,84.7
tt0212712,2046,2004.0,129,tt0212712,844,12000000.0,19271300.0,R,2046,/jIN65qw0Giplo4CshzMrxz204Wn.jpg,Are you still in the mood for love?,zh,2004-09-29,9.597,7.2,643,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7271300.0,0.6059416666666667
tt0215750,Enemy at the Gates,2001.0,131,tt0215750,853,68000000.0,96976300.0,R,Enemy at the Gates,/9cSoNnB31hGY2mL78VT8mAbz6nR.jpg,Some Men Are Born To Be Heroes.,en,2001-03-14,28.65,7.4,2823,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28976300.0,0.42612205882352944
tt0265086,Black Hawk Down,2001.0,144,tt0265086,855,92000000.0,172990000.0,R,Black Hawk Down,/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg,Leave No Man Behind.,en,2001-12-28,26.172,7.4,4561,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80990000.0,0.8803260869565217
tt0308644,Finding Neverland,2004.0,106,tt0308644,866,25000000.0,116767000.0,PG,Finding Neverland,/5JyDPH4qdr0I6pF7Bjh1Qrf1Jhh.jpg,Where will your imagination take you?,en,2004-10-17,14.828,7.3,3109,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91767000.0,3.67068
